ID,reg_time,reg_money,service_type,area,ent_type,cont_type,cid,stock_rate,flag
1621426,2011.0,2790.0,工业,湖南,集体所有制企业,自然人,1426.0,0.72,1.0
1621883,2003.0,5380.0,零售业,湖南,农民专业合作社,企业法人,1883.0,0.78,1.0
1621981,2006.0,7710.0,零售业,湖北,有限责任公司,企业法人,1981.0,0.85,1.0
1622204,2003.0,7590.0,工业,湖北,有限责任公司,企业法人,2204.0,0.86,1.0
1622579,2012.0,9200.0,零售业,湖南,农民专业合作社,企业法人,2579.0,0.95,1.0
1622835,2010.0,1980.0,工业,山东,有限责任公司,企业法人,2835.0,0.75,1.0
1622940,2008.0,3540.0,工业,山东,股份有限公司,企业法人,2940.0,0.78,1.0
1624077,2007.0,6950.0,商业服务业,江西,合伙企业,自然人,4077.0,0.95,1.0
1624639,2010.0,9190.0,工业,福建,股份有限公司,企业法人,4639.0,0.52,1.0
1626522,2006.0,7120.0,交通运输业,湖南,合伙企业,自然人,6522.0,0.56,1.0
1627376,2013.0,4780.0,商业服务业,广西,农民专业合作社,自然人,7376.0,0.52,1.0
1627519,2001.0,1450.0,零售业,湖南,有限责任公司,自然人,7519.0,0.62,1.0
1628053,2012.0,8770.0,交通运输业,江西,有限责任公司,企业法人,8053.0,0.67,1.0
1628855,2008.0,510.0,零售业,湖北,有限责任公司,企业法人,8855.0,0.88,1.0
1628870,2009.0,2980.0,工业,湖南,农民专业合作社,自然人,8870.0,1.0,1.0
1628891,2010.0,2120.0,社区服务,广西,股份有限公司,企业法人,8891.0,0.9,1.0
1628959,2012.0,5990.0,交通运输业,山东,农民专业合作社,企业法人,8959.0,0.93,1.0
1629120,2013.0,2720.0,商业服务业,山东,有限责任公司,企业法人,9120.0,0.83,1.0
1629341,2008.0,650.0,交通运输业,江西,股份有限公司,自然人,9341.0,0.76,1.0
1629695,2014.0,520.0,交通运输业,湖北,有限责任公司,自然人,9695.0,0.82,1.0
1629885,2014.0,9710.0,交通运输业,山东,集体所有制企业,自然人,9885.0,0.72,1.0
1630031,2005.0,3390.0,交通运输业,湖北,股份有限公司,自然人,10031.0,0.97,1.0
1630092,2003.0,1940.0,社区服务,湖南,农民专业合作社,自然人,10092.0,0.77,1.0
1630780,2010.0,6710.0,交通运输业,广西,农民专业合作社,自然人,10780.0,0.68,1.0
1631303,2002.0,9500.0,商业服务业,广东,农民专业合作社,自然人,11303.0,0.95,1.0
1631880,2006.0,2130.0,交通运输业,广西,农民专业合作社,自然人,11880.0,0.52,1.0
1631894,2011.0,3370.0,社区服务,湖南,股份有限公司,自然人,11894.0,0.91,1.0
1632077,2002.0,500.0,社区服务,广东,农民专业合作社,自然人,12077.0,1.0,1.0
1632150,2002.0,1200.0,商业服务业,福建,有限责任公司,企业法人,12150.0,0.89,1.0
1632392,2011.0,7020.0,交通运输业,山东,集体所有制企业,企业法人,12392.0,0.8,1.0
1632618,2001.0,5260.0,服务业,广西,股份有限公司,企业法人,12618.0,0.79,1.0
1632699,2013.0,4290.0,社区服务,湖南,合伙企业,企业法人,12699.0,0.64,1.0
1633229,2012.0,1480.0,零售业,湖南,农民专业合作社,自然人,13229.0,0.56,1.0
1633806,2002.0,9700.0,工业,江西,农民专业合作社,自然人,13806.0,0.77,1.0
1633998,2003.0,5960.0,交通运输业,广东,集体所有制企业,企业法人,13998.0,0.67,1.0
1634555,2008.0,1050.0,商业服务业,山东,有限责任公司,企业法人,14555.0,0.95,1.0
1634838,2008.0,5020.0,零售业,湖南,合伙企业,自然人,14838.0,0.74,1.0
1635213,2009.0,2660.0,商业服务业,湖北,农民专业合作社,企业法人,15213.0,0.52,1.0
1635286,2011.0,7470.0,服务业,江西,合伙企业,企业法人,15286.0,0.78,1.0
1635342,2000.0,9890.0,服务业,广西,农民专业合作社,企业法人,15342.0,0.72,1.0
1635510,2013.0,3240.0,商业服务业,湖北,农民专业合作社,自然人,15510.0,0.81,1.0
1635616,2002.0,5990.0,服务业,湖北,股份有限公司,自然人,15616.0,0.6,1.0
1636188,2009.0,9690.0,服务业,湖南,股份有限公司,自然人,16188.0,0.73,1.0
1636272,2006.0,4230.0,零售业,湖南,有限责任公司,自然人,16272.0,0.73,1.0
1636498,2003.0,3580.0,工业,山东,有限责任公司,自然人,16498.0,0.83,1.0
1636949,2007.0,870.0,交通运输业,湖北,集体所有制企业,企业法人,16949.0,0.97,1.0
1637583,2009.0,770.0,工业,山东,集体所有制企业,企业法人,17583.0,0.65,1.0
1639429,2001.0,2320.0,工业,江西,集体所有制企业,自然人,19429.0,0.65,1.0
1639997,2007.0,7820.0,零售业,广西,合伙企业,自然人,19997.0,0.96,1.0
1640082,2002.0,9740.0,交通运输业,江西,集体所有制企业,企业法人,20082.0,0.86,
1640213,2013.0,9820.0,零售业,江西,股份有限公司,企业法人,20213.0,0.58,1.0
1640344,2008.0,7650.0,交通运输业,广东,合伙企业,自然人,20344.0,0.94,1.0
1640660,2001.0,9740.0,服务业,广西,股份有限公司,企业法人,20660.0,0.71,1.0
1641174,2000.0,1760.0,服务业,广西,集体所有制企业,企业法人,21174.0,0.58,1.0
1641444,2001.0,7260.0,商业服务业,福建,有限责任公司,自然人,21444.0,0.9,1.0
1641614,2006.0,6950.0,零售业,福建,股份有限公司,自然人,21614.0,0.85,1.0
1641777,2012.0,2630.0,零售业,江西,农民专业合作社,企业法人,21777.0,0.84,1.0
1641922,2012.0,7340.0,服务业,湖南,农民专业合作社,企业法人,21922.0,0.9,1.0
1642413,2010.0,4900.0,商业服务业,江西,有限责任公司,自然人,22413.0,0.79,1.0
1643125,2004.0,200.0,交通运输业,福建,股份有限公司,自然人,23125.0,0.81,1.0
1643142,2002.0,7830.0,零售业,湖北,有限责任公司,自然人,23142.0,0.91,1.0
1644155,2009.0,6910.0,工业,湖北,农民专业合作社,自然人,24155.0,,1.0
1644550,2009.0,2090.0,交通运输业,江西,股份有限公司,自然人,24550.0,0.71,1.0
1644599,2006.0,1540.0,工业,山东,有限责任公司,企业法人,24599.0,0.54,1.0
1645473,2010.0,6300.0,工业,湖南,股份有限公司,自然人,25473.0,0.85,1.0
1645790,2007.0,5410.0,交通运输业,湖北,,自然人,25790.0,0.99,1.0
1646219,2011.0,7290.0,服务业,山东,农民专业合作社,企业法人,26219.0,0.89,1.0
1646397,2003.0,7360.0,交通运输业,江西,农民专业合作社,自然人,26397.0,0.6,1.0
1646984,2005.0,3460.0,交通运输业,广东,合伙企业,自然人,26984.0,0.79,1.0
1647562,2003.0,4690.0,零售业,福建,股份有限公司,自然人,27562.0,0.99,1.0
1648300,2014.0,2660.0,商业服务业,福建,农民专业合作社,自然人,28300.0,1.0,1.0
1648751,2011.0,7010.0,服务业,福建,有限责任公司,企业法人,28751.0,0.75,1.0
1649184,2003.0,7320.0,服务业,广西,农民专业合作社,企业法人,29184.0,0.57,1.0
1650152,2012.0,6260.0,工业,湖北,农民专业合作社,企业法人,152.0,0.98,1.0
1650501,2012.0,4610.0,服务业,山东,股份有限公司,企业法人,501.0,,1.0
1650913,2007.0,410.0,零售业,福建,集体所有制企业,企业法人,913.0,0.57,1.0
1650939,2003.0,8290.0,服务业,湖北,农民专业合作社,自然人,939.0,0.93,1.0
1651040,2007.0,4300.0,服务业,湖南,股份有限公司,自然人,1040.0,0.51,1.0
1651227,2014.0,2990.0,零售业,湖北,有限责任公司,自然人,1227.0,0.76,1.0
1651314,2005.0,7290.0,零售业,山东,合伙企业,自然人,1314.0,0.99,1.0
1651707,2000.0,3510.0,交通运输业,湖南,集体所有制企业,企业法人,1707.0,0.73,1.0
1651987,2003.0,620.0,交通运输业,湖南,股份有限公司,自然人,1987.0,0.81,1.0
1652376,2011.0,4960.0,商业服务业,山东,合伙企业,自然人,2376.0,0.52,1.0
1652712,2010.0,5030.0,工业,广西,集体所有制企业,企业法人,2712.0,0.66,1.0
1653015,2002.0,1540.0,商业服务业,湖南,股份有限公司,自然人,3015.0,0.75,1.0
1653042,2011.0,1950.0,工业,福建,农民专业合作社,企业法人,3042.0,0.83,1.0
1653682,2009.0,2970.0,社区服务,湖南,股份有限公司,自然人,3682.0,0.51,1.0
1654655,2011.0,3290.0,交通运输业,广西,合伙企业,自然人,4655.0,0.68,1.0
1654662,2007.0,4450.0,交通运输业,湖北,股份有限公司,自然人,4662.0,0.74,1.0
1654736,2009.0,4290.0,零售业,山东,股份有限公司,自然人,4736.0,0.55,1.0
1655290,2013.0,9020.0,商业服务业,湖南,合伙企业,企业法人,5290.0,0.95,1.0
1655453,2014.0,5890.0,零售业,江西,有限责任公司,自然人,5453.0,0.69,1.0
1655958,2002.0,1960.0,商业服务业,江西,农民专业合作社,企业法人,5958.0,0.64,1.0
1656036,2008.0,3540.0,商业服务业,广西,股份有限公司,企业法人,6036.0,0.71,1.0
1656394,2006.0,,交通运输业,湖北,股份有限公司,企业法人,6394.0,0.57,1.0
1656882,2000.0,6820.0,服务业,山东,股份有限公司,企业法人,6882.0,0.51,1.0
1658631,2010.0,8780.0,零售业,山东,有限责任公司,自然人,8631.0,0.61,1.0
1659482,2001.0,4590.0,商业服务业,山东,有限责任公司,自然人,9482.0,0.52,1.0
1660617,2006.0,1080.0,工业,江西,有限责任公司,企业法人,10617.0,0.71,1.0
1661588,2000.0,950.0,交通运输业,山东,合伙企业,企业法人,11588.0,0.86,1.0
1661927,2009.0,4920.0,工业,福建,集体所有制企业,企业法人,11927.0,0.51,1.0
1662067,2014.0,4400.0,服务业,山东,集体所有制企业,自然人,12067.0,0.72,1.0
1662427,2009.0,4530.0,交通运输业,福建,农民专业合作社,企业法人,12427.0,0.78,1.0
1662509,2014.0,430.0,商业服务业,,集体所有制企业,企业法人,12509.0,0.73,1.0
1662745,2012.0,9500.0,服务业,福建,集体所有制企业,自然人,12745.0,0.67,1.0
1663353,2013.0,,社区服务,江西,股份有限公司,自然人,13353.0,0.78,1.0
1664708,2009.0,9230.0,交通运输业,湖南,农民专业合作社,企业法人,14708.0,0.79,1.0
1664793,2006.0,5710.0,商业服务业,湖北,股份有限公司,企业法人,14793.0,0.87,1.0
1665089,2008.0,1270.0,工业,湖北,合伙企业,企业法人,15089.0,0.7,1.0
1665271,2013.0,9420.0,工业,江西,集体所有制企业,企业法人,15271.0,0.91,1.0
1665627,2007.0,9020.0,社区服务,湖北,股份有限公司,自然人,15627.0,0.77,1.0
1665850,2006.0,5010.0,工业,福建,股份有限公司,自然人,15850.0,0.83,1.0
1665998,2014.0,3190.0,社区服务,湖南,农民专业合作社,自然人,15998.0,0.92,1.0
1666032,2012.0,890.0,社区服务,山东,合伙企业,企业法人,16032.0,0.52,1.0
1666620,2004.0,9430.0,零售业,湖北,有限责任公司,自然人,16620.0,0.6,1.0
1667976,2009.0,7860.0,商业服务业,山东,农民专业合作社,企业法人,17976.0,0.81,1.0
1667986,2002.0,3120.0,,广东,股份有限公司,自然人,17986.0,0.61,1.0
1668172,2007.0,6440.0,交通运输业,湖北,有限责任公司,企业法人,18172.0,0.65,1.0
1668592,2004.0,2610.0,社区服务,湖南,有限责任公司,自然人,18592.0,0.53,1.0
1668897,2001.0,4960.0,工业,湖南,有限责任公司,企业法人,18897.0,0.91,1.0
1669057,2001.0,3050.0,零售业,福建,农民专业合作社,自然人,19057.0,0.82,1.0
1669088,2002.0,9720.0,交通运输业,江西,股份有限公司,企业法人,19088.0,0.51,1.0
1669468,2012.0,3030.0,工业,广东,股份有限公司,自然人,19468.0,0.74,1.0
1669472,2009.0,9870.0,社区服务,湖北,合伙企业,企业法人,19472.0,0.63,1.0
1669695,2007.0,580.0,商业服务业,湖北,集体所有制企业,企业法人,19695.0,0.56,1.0
1669785,2012.0,470.0,零售业,湖北,集体所有制企业,自然人,19785.0,0.92,1.0
1670623,2000.0,6460.0,工业,广西,农民专业合作社,自然人,20623.0,0.94,1.0
1670781,2004.0,,商业服务业,广东,有限责任公司,自然人,20781.0,0.87,1.0
1671302,2012.0,8730.0,服务业,山东,股份有限公司,企业法人,21302.0,0.79,1.0
1671778,2010.0,1930.0,零售业,广东,有限责任公司,企业法人,21778.0,0.63,1.0
1671885,2009.0,4600.0,交通运输业,广西,有限责任公司,企业法人,21885.0,0.86,1.0
1672121,2006.0,620.0,社区服务,福建,农民专业合作社,企业法人,22121.0,0.71,1.0
1673017,2002.0,6270.0,商业服务业,山东,农民专业合作社,自然人,23017.0,0.92,1.0
1674162,2000.0,8250.0,零售业,湖北,有限责任公司,自然人,24162.0,0.59,1.0
1674163,2011.0,8450.0,服务业,山东,股份有限公司,企业法人,24163.0,0.85,1.0
1674245,2011.0,4580.0,交通运输业,广西,农民专业合作社,企业法人,24245.0,0.66,1.0
1674885,2010.0,8840.0,社区服务,山东,合伙企业,企业法人,,0.83,1.0
1674963,2001.0,9170.0,,湖北,集体所有制企业,企业法人,24963.0,0.97,1.0
1675064,2006.0,4220.0,商业服务业,湖南,集体所有制企业,企业法人,25064.0,0.87,1.0
1675172,2011.0,3890.0,工业,山东,集体所有制企业,企业法人,25172.0,0.86,1.0
1675425,2006.0,2090.0,零售业,福建,农民专业合作社,自然人,25425.0,0.55,1.0
1676107,2014.0,9750.0,交通运输业,广西,农民专业合作社,企业法人,26107.0,0.98,1.0
1676133,2009.0,9600.0,服务业,广西,合伙企业,企业法人,26133.0,0.65,1.0
1676616,2010.0,3050.0,服务业,山东,集体所有制企业,自然人,26616.0,,1.0
1677460,2007.0,5600.0,交通运输业,湖北,股份有限公司,企业法人,27460.0,0.74,1.0
1677807,2011.0,2900.0,服务业,广西,股份有限公司,企业法人,27807.0,0.51,1.0
1678408,2013.0,2790.0,社区服务,广西,农民专业合作社,自然人,28408.0,0.73,1.0
1679396,2007.0,6810.0,社区服务,广西,股份有限公司,企业法人,29396.0,0.68,1.0
1679860,2004.0,6920.0,交通运输业,山东,,企业法人,29860.0,0.85,1.0
1680004,2012.0,4860.0,工业,江西,合伙企业,企业法人,4.0,0.56,1.0
1680634,2003.0,1030.0,服务业,山东,农民专业合作社,企业法人,634.0,0.55,1.0
1681176,2010.0,9460.0,交通运输业,湖北,合伙企业,企业法人,1176.0,0.65,1.0
1681930,2003.0,6280.0,零售业,湖北,集体所有制企业,企业法人,1930.0,0.55,1.0
1683275,2001.0,1360.0,工业,山东,股份有限公司,企业法人,3275.0,0.65,1.0
1683416,2007.0,7450.0,工业,福建,,自然人,3416.0,0.77,1.0
1684689,2011.0,4590.0,服务业,广西,集体所有制企业,企业法人,,0.53,1.0
1685339,2009.0,5860.0,交通运输业,湖南,农民专业合作社,企业法人,5339.0,0.73,1.0
1685500,2003.0,7890.0,零售业,广西,集体所有制企业,自然人,5500.0,0.75,1.0
1685598,2009.0,6690.0,零售业,广东,农民专业合作社,自然人,5598.0,0.9,1.0
1685901,2005.0,3530.0,交通运输业,湖南,农民专业合作社,自然人,5901.0,0.88,1.0
1686244,2000.0,5940.0,交通运输业,湖南,合伙企业,企业法人,6244.0,0.84,1.0
1686602,2000.0,1000.0,零售业,福建,农民专业合作社,企业法人,6602.0,0.88,1.0
1687142,2003.0,5850.0,零售业,山东,股份有限公司,企业法人,7142.0,0.66,1.0
1687164,2005.0,2670.0,交通运输业,广东,合伙企业,企业法人,7164.0,0.78,1.0
1688216,2007.0,1930.0,社区服务,广西,合伙企业,自然人,8216.0,0.9,1.0
1688510,2010.0,7550.0,交通运输业,广东,有限责任公司,自然人,8510.0,0.89,1.0
1688735,2006.0,6760.0,工业,湖北,股份有限公司,自然人,8735.0,0.68,1.0
1689074,2003.0,7170.0,工业,,农民专业合作社,企业法人,9074.0,0.86,1.0
1689713,2008.0,2890.0,工业,福建,合伙企业,企业法人,9713.0,0.82,1.0
1689852,2000.0,5630.0,社区服务,广东,股份有限公司,自然人,9852.0,0.56,1.0
1690112,2006.0,3690.0,交通运输业,湖南,农民专业合作社,自然人,10112.0,0.64,1.0
1691736,2004.0,9480.0,商业服务业,广东,有限责任公司,企业法人,11736.0,0.69,1.0
1692828,2001.0,1610.0,工业,广西,股份有限公司,企业法人,12828.0,0.59,1.0
1693453,2000.0,3470.0,工业,广西,集体所有制企业,自然人,13453.0,0.66,1.0
1694172,2000.0,9930.0,社区服务,广西,合伙企业,企业法人,14172.0,0.83,1.0
1695407,2014.0,2380.0,服务业,广西,有限责任公司,自然人,15407.0,0.66,1.0
1696559,2010.0,7130.0,交通运输业,湖南,集体所有制企业,企业法人,16559.0,0.9,1.0
1697369,2006.0,9230.0,交通运输业,江西,股份有限公司,自然人,17369.0,0.85,1.0
1697601,2013.0,7490.0,服务业,福建,集体所有制企业,自然人,17601.0,0.65,1.0
1697892,2003.0,9590.0,交通运输业,广西,股份有限公司,自然人,17892.0,0.73,1.0
1698598,2002.0,6390.0,交通运输业,山东,合伙企业,自然人,18598.0,,1.0
1698919,2013.0,1850.0,服务业,江西,有限责任公司,自然人,18919.0,0.57,1.0
1699128,2003.0,6370.0,社区服务,湖南,农民专业合作社,企业法人,19128.0,0.96,1.0
1699411,2002.0,5310.0,商业服务业,湖北,农民专业合作社,企业法人,19411.0,0.95,1.0
1699558,2005.0,3030.0,商业服务业,福建,合伙企业,企业法人,19558.0,0.82,1.0
1699624,2009.0,1750.0,零售业,山东,股份有限公司,企业法人,19624.0,0.87,1.0
1699632,2001.0,1270.0,零售业,广东,合伙企业,企业法人,19632.0,0.63,1.0
1699818,2002.0,4870.0,服务业,江西,集体所有制企业,自然人,19818.0,0.76,1.0
1700100,2004.0,3700.0,零售业,山东,集体所有制企业,企业法人,20100.0,0.91,1.0
1700157,2011.0,3820.0,零售业,湖南,农民专业合作社,自然人,20157.0,0.75,
1700325,2005.0,1470.0,社区服务,山东,股份有限公司,自然人,20325.0,0.71,1.0
1700331,2011.0,5330.0,交通运输业,湖北,集体所有制企业,企业法人,20331.0,0.91,1.0
1700712,2006.0,5920.0,工业,山东,股份有限公司,自然人,20712.0,1.0,1.0
1701028,2000.0,4720.0,商业服务业,广西,股份有限公司,企业法人,21028.0,0.63,1.0
1701571,2000.0,7330.0,零售业,福建,有限责任公司,企业法人,21571.0,0.77,1.0
1701573,2001.0,3310.0,商业服务业,山东,合伙企业,企业法人,21573.0,0.96,1.0
1702233,2008.0,1210.0,服务业,广东,股份有限公司,企业法人,22233.0,0.56,1.0
1702877,2000.0,7560.0,服务业,湖北,集体所有制企业,企业法人,22877.0,0.54,1.0
1703218,2014.0,6180.0,交通运输业,湖北,股份有限公司,企业法人,23218.0,0.96,1.0
1703226,2006.0,1500.0,零售业,广西,集体所有制企业,自然人,23226.0,0.94,1.0
1703577,2008.0,5020.0,工业,江西,股份有限公司,企业法人,23577.0,0.82,1.0
1706582,2003.0,7760.0,社区服务,广东,农民专业合作社,企业法人,26582.0,0.96,1.0
1706603,2006.0,9530.0,零售业,湖北,合伙企业,自然人,26603.0,0.69,1.0
1707384,2003.0,2860.0,社区服务,广东,集体所有制企业,自然人,27384.0,0.66,1.0
1707518,2008.0,3100.0,交通运输业,山东,股份有限公司,企业法人,27518.0,0.62,1.0
1709038,2010.0,5790.0,零售业,江西,有限责任公司,企业法人,29038.0,0.81,1.0
1709046,2014.0,6660.0,服务业,山东,有限责任公司,自然人,29046.0,0.86,1.0
1709049,2012.0,4160.0,工业,江西,集体所有制企业,自然人,29049.0,0.59,1.0
1709141,2006.0,5800.0,服务业,广西,农民专业合作社,自然人,29141.0,0.53,1.0
1709196,2007.0,9760.0,零售业,广西,农民专业合作社,企业法人,29196.0,0.88,1.0
1709677,2002.0,8130.0,工业,广西,有限责任公司,自然人,29677.0,0.82,1.0
1710069,2000.0,2250.0,零售业,山东,股份有限公司,自然人,69.0,0.61,1.0
